seconds,frequency,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,timestamp_ms,temperature,humidity,sensor_module_id,run_name,trial_id,dataset,session_id,trial_state
145.0,1.0,12348,99660,29443,52493,221868,20233,133835,68951,192580,88314,140584,63541,12225,80819,5870,1457,60106,29717,104631,253184,178170,21672,351876,8937,29240,262847,42751,51662,299421,39319,409622,242318,2022-11-15T15:05:27.353000-05:00,25.02340557275542,37.873405572755416,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
146.0,1.0,12349,99616,29445,52498,221920,20244,133765,68950,192606,88260,140570,63446,12225,80821,5867,1455,60095,29720,104858,253165,178112,21673,351877,8934,29243,262901,42774,51633,299351,39294,409716,242341,2022-11-15T15:05:28.353000-05:00,25.01139175257732,37.835567010309276,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
147.0,1.0,12346,99581,29442,52485,221803,20241,133888,68974,192580,88245,140551,63335,12225,80824,5867,1458,60112,29704,104798,253062,178015,21677,351737,8929,29238,262702,42754,51605,299201,39252,409357,242377,2022-11-15T15:05:29.353000-05:00,25.027835051546393,37.8389175257732,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
148.0,1.0,12344,99590,29427,52447,221670,20239,133835,68983,192539,88255,140499,63325,12226,80801,5866,1458,60082,29715,105005,253138,178191,21674,351642,8917,29252,262799,42762,51603,298830,39238,409529,242491,2022-11-15T15:05:30.353000-05:00,25.01150826446281,37.80301652892562,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
149.0,1.0,12343,99590,29420,52386,221660,20225,133771,68997,192560,88275,140470,63243,12226,80755,5864,1456,60078,29709,104874,253251,178115,21672,351920,8919,29235,262805,42739,51591,298886,39197,410004,242428,2022-11-15T15:05:31.353000-05:00,25.019546858908342,37.79045314109166,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
150.0,1.0,12344,99554,29434,52416,221658,20232,134000,68987,192678,88255,140358,63200,12227,80760,5864,1456,60081,29706,104737,253055,178079,21667,351908,8913,29233,262766,42747,51613,299059,39231,409527,242397,2022-11-15T15:05:32.353000-05:00,25.01014432989691,37.77028865979382,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
151.0,1.0,12344,99568,29413,52399,221795,20236,133452,69009,192574,88222,140381,63145,12227,80845,5861,1457,60116,29701,104938,253237,178011,21668,351688,8903,29253,262966,42750,51579,299117,39207,409654,242571,2022-11-15T15:05:33.353000-05:00,25.03,37.75,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
152.0,1.0,12346,99534,29402,52406,221663,20239,133887,68997,192715,88235,140291,63118,12226,80704,5861,1456,60104,29713,104818,253247,177849,21674,351912,8896,29228,262768,42747,51568,299056,39189,409712,242293,2022-11-15T15:05:34.353000-05:00,25.02902992776058,37.749029927760574,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
153.0,1.0,12345,99538,29407,52352,221636,20232,133897,68961,192547,88234,140279,63096,12231,80676,5861,1455,60077,29702,104778,253251,177929,21674,351895,8895,29199,262849,42748,51568,298502,39175,409710,242413,2022-11-15T15:05:35.353000-05:00,25.01,37.728391752577316,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
154.0,1.0,12342,99515,29426,52311,221663,20239,133795,68921,192510,88236,140252,63054,12230,80691,5861,1455,60098,29706,104613,253140,178192,21649,351873,8888,29216,262749,42765,51529,298635,39140,409833,242407,2022-11-15T15:05:36.353000-05:00,25.014453608247425,37.70777319587629,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
155.0,1.0,12343,99511,29417,52318,221702,20231,133816,68950,192598,88249,140179,62992,12230,80708,5860,1455,60092,29697,104499,253235,178338,21650,351723,8881,29228,262663,42748,51516,298730,39115,409710,242299,2022-11-15T15:05:37.353000-05:00,25.044244004171013,37.68856100104275,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
156.0,1.0,12343,99488,29411,52301,221766,20237,133769,68929,192583,88214,140184,62997,12226,80671,5857,1459,60074,29711,104622,253173,178228,21661,351567,8884,29241,262615,42748,51523,298738,39137,409455,242474,2022-11-15T15:05:38.353000-05:00,25.015536082474227,37.68184536082474,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
157.0,1.0,12343,99471,29434,52289,221760,20234,133964,68952,192592,88242,140155,62970,12227,80729,5859,1459,60110,29705,104897,253138,178233,21662,351566,8882,29215,262681,42741,51493,298591,39090,409511,242535,2022-11-15T15:05:39.353000-05:00,25.035681818181818,37.683522727272724,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
158.0,1.0,12343,99462,29441,52282,221715,20232,133868,68936,192700,88225,140173,62914,12230,80727,5856,1458,60091,29700,104830,253142,178234,21656,351647,8877,29194,262800,42763,51514,298594,39099,409558,242465,2022-11-15T15:05:40.353000-05:00,25.017515463917526,37.65751546391752,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
159.0,1.0,12342,99442,29422,52276,221778,20234,133956,68948,192625,88229,140130,62901,12228,80761,5853,1457,60089,29693,104931,253133,178378,21656,351667,8870,29232,262620,42762,51509,298561,39065,409901,242551,2022-11-15T15:05:41.353000-05:00,25.01279381443299,37.64720618556701,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
160.0,1.0,12348,99443,29426,52233,221745,20235,133967,68966,192621,88235,140081,62923,12230,80749,5853,1457,60076,29701,104903,253149,178240,21651,351956,8865,29225,262661,42747,51492,298445,39057,409695,242602,2022-11-15T15:05:42.353000-05:00,25.01689370485036,37.63378740970072,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
161.0,1.0,12347,99454,29425,52245,221712,20235,133767,68968,192566,88251,140072,62872,12230,80721,5853,1458,60075,29717,104737,253297,178042,21653,351853,8860,29201,262751,42740,51466,298443,39060,409685,242539,2022-11-15T15:05:43.353000-05:00,25.00307612095933,37.61653806047966,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
162.0,1.0,12346,99434,29430,52235,221725,20240,133671,68958,192518,88234,140048,62835,12229,80691,5853,1458,60099,29712,104758,253340,178057,21651,351974,8856,29200,262630,42745,51463,298322,39032,409680,242509,2022-11-15T15:05:44.353000-05:00,25.001536082474225,37.61384536082474,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
163.0,1.0,12348,99441,29431,52226,221771,20235,133718,68971,192587,88221,140038,62808,12227,80706,5851,1459,60093,29710,104748,253255,178163,21656,351897,8858,29182,262703,42741,51460,298326,39027,409504,242457,2022-11-15T15:05:45.353000-05:00,25.02,37.607536082474226,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
164.0,1.0,12346,99486,29424,52224,221811,20231,133742,68967,192591,88218,140024,62768,12225,80702,5850,1459,60090,29703,104679,253251,178168,21657,351876,8857,29199,262761,42745,51454,298414,39023,409422,242504,2022-11-15T15:05:46.353000-05:00,25.011044467425027,37.59,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
165.0,1.0,12344,99480,29420,52210,221820,20235,133782,68948,192544,88219,140013,62757,12224,80693,5851,1458,60086,29699,104732,253261,178143,21653,351791,8851,29228,262691,42743,51441,298396,39009,409552,242490,2022-11-15T15:05:47.353000-05:00,24.99279381443299,37.585195876288665,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
166.0,1.0,12342,99446,29411,52224,221825,20237,133818,68924,192548,88207,140007,62744,12228,80729,5851,1460,60098,29705,104678,253287,178021,21647,351723,8850,29222,262673,42728,51444,298291,38986,409808,242479,2022-11-15T15:05:48.353000-05:00,24.977329896907214,37.574886597938146,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
167.0,1.0,12343,99431,29412,52226,221743,20236,133783,68902,192572,88230,139979,62719,12229,80765,5851,1458,60094,29703,104638,253298,178092,21647,351739,8847,29228,262695,42731,51438,298138,38966,409839,242589,2022-11-15T15:05:49.353000-05:00,24.99193952033368,37.56451511991658,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
168.0,1.0,12344,99426,29407,52205,221776,20235,133757,68914,192640,88223,139947,62699,12227,80774,5848,1457,60076,29711,104469,253351,178091,21651,351967,8838,29240,262715,42738,51434,298196,38961,409691,242620,2022-11-15T15:05:50.353000-05:00,25.01584536082474,37.54246391752577,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
169.0,1.0,12343,99412,29421,52211,221792,20238,133754,68950,192593,88222,139918,62682,12225,80709,5844,1458,60098,29711,104352,253287,177965,21656,351968,8835,29224,262805,42728,51401,298227,38983,409622,242543,2022-11-15T15:05:51.353000-05:00,25.02,37.53616099071208,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
170.0,1.0,12343,99415,29431,52230,221717,20233,133803,68964,192561,88231,139962,62661,12228,80701,5845,1457,60115,29711,104398,253309,178083,21665,351871,8834,29218,262823,42729,51381,298146,38966,409632,242561,2022-11-15T15:05:52.353000-05:00,25.013519091847265,37.53351909184727,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
171.0,1.0,12344,99369,29423,52210,221715,20234,133733,68924,192518,88221,139942,62636,12227,80682,5846,1457,60110,29707,104664,253364,178240,21662,351920,8830,29216,262799,42736,51376,298139,38969,409709,242648,2022-11-15T15:05:53.353000-05:00,24.989384775808134,37.51625651720542,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
172.0,1.0,12345,99418,29415,52156,221805,20233,133729,68929,192495,88215,139898,62618,12225,80739,5842,1458,60082,29711,104615,253256,178133,21654,351819,8820,29241,262713,42727,51392,298096,38937,409859,242569,2022-11-15T15:05:54.353000-05:00,25.00889576883385,37.51722394220847,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
173.0,1.0,12344,99378,29416,52146,221758,20233,133806,68977,192556,88197,139888,62579,12223,80780,5843,1457,60079,29709,104502,253145,178069,21655,351704,8815,29235,262656,42733,51377,298164,38903,410115,242485,2022-11-15T15:05:55.353000-05:00,25.012377476538063,37.49713242961418,100360_9606_705204,20221115_1502_agritech_batch2bfusmalljarwater_4_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,4a30a2bf-bc37-4358-bb4c-8c0c20fc08b3,recovery
