seconds,frequency,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,timestamp_ms,temperature,humidity,sensor_module_id,run_name,trial_id,dataset,session_id,trial_state
159.0,1.0,12363,99538,29412,52353,221820,20245,133393,68992,192585,88027,140273,68890,12217,80510,5875,1458,60069,29703,104410,252939,178311,21637,351849,8514,29199,262355,42718,49988,303927,37958,410081,242338,2022-11-15T15:19:28.871000-05:00,25.052113402061856,36.44,100360_9606_705204,20221115_1516_agritech_batch2bfusmalljarwater_5_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,46f47e32-3322-4ad1-9464-9e9773e877f9,recovery
160.0,1.0,12362,99511,29421,52348,221722,20235,133448,68969,192618,88008,140310,68878,12216,80491,5874,1458,60054,29705,104491,252899,178082,21636,351860,8509,29189,262335,42709,49987,303945,37942,409977,242395,2022-11-15T15:19:29.871000-05:00,25.057574819401445,36.43757481940144,100360_9606_705204,20221115_1516_agritech_batch2bfusmalljarwater_5_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,46f47e32-3322-4ad1-9464-9e9773e877f9,recovery
161.0,1.0,12363,99522,29410,52308,221630,20238,133594,68974,192626,88017,140284,68841,12215,80427,5875,1456,60034,29697,104846,252826,178029,21645,351931,8506,29172,262338,42709,49951,304073,37915,410070,242418,2022-11-15T15:19:30.871000-05:00,25.047254901960784,36.42176470588235,100360_9606_705204,20221115_1516_agritech_batch2bfusmalljarwater_5_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,46f47e32-3322-4ad1-9464-9e9773e877f9,recovery
162.0,1.0,12366,99496,29408,52273,221652,20239,133566,69009,192601,88017,140209,68801,12216,80454,5873,1455,60023,29703,104650,252941,178135,21640,351976,8503,29150,262362,42712,49939,303827,37911,410346,242588,2022-11-15T15:19:31.871000-05:00,25.04,36.4,100360_9606_705204,20221115_1516_agritech_batch2bfusmalljarwater_5_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,46f47e32-3322-4ad1-9464-9e9773e877f9,recovery
163.0,1.0,12363,99494,29404,52284,221767,20240,133595,69016,192642,88002,140114,68772,12218,80482,5872,1455,60021,29704,104327,252930,177936,21641,351965,8502,29172,262340,42700,49932,303646,37907,410018,242546,2022-11-15T15:19:32.871000-05:00,25.04338144329897,36.39323711340206,100360_9606_705204,20221115_1516_agritech_batch2bfusmalljarwater_5_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,46f47e32-3322-4ad1-9464-9e9773e877f9,recovery
164.0,1.0,12364,99491,29394,52282,221768,20237,133632,69023,192620,87991,140217,68727,12218,80434,5872,1457,60032,29711,104411,252923,178019,21634,352026,8497,29189,262319,42694,49918,303710,37877,410035,242292,2022-11-15T15:19:33.871000-05:00,25.046309278350517,36.38,100360_9606_705204,20221115_1516_agritech_batch2bfusmalljarwater_5_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,46f47e32-3322-4ad1-9464-9e9773e877f9,recovery
165.0,1.0,12364,99499,29398,52260,221753,20239,133590,69032,192582,87974,140159,68702,12219,80440,5868,1458,60043,29700,104543,252970,178158,21636,352057,8491,29194,262286,42690,49904,303689,37875,410040,242323,2022-11-15T15:19:34.871000-05:00,25.056082901554404,36.375979274611396,100360_9606_705204,20221115_1516_agritech_batch2bfusmalljarwater_5_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,46f47e32-3322-4ad1-9464-9e9773e877f9,recovery
166.0,1.0,12362,99468,29399,52259,221735,20237,133508,69010,192600,87983,140085,68687,12219,80485,5870,1457,60040,29704,104437,252937,178169,21640,351956,8488,29205,262354,42690,49900,303586,37875,410151,242384,2022-11-15T15:19:35.871000-05:00,25.066910778751932,36.37,100360_9606_705204,20221115_1516_agritech_batch2bfusmalljarwater_5_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,46f47e32-3322-4ad1-9464-9e9773e877f9,recovery
167.0,1.0,12362,99465,29400,52256,221840,20237,133521,68993,192629,87969,140119,68680,12218,80512,5871,1458,60065,29697,104595,252921,178219,21645,352036,8485,29195,262371,42690,49894,303529,37850,410291,242380,2022-11-15T15:19:36.871000-05:00,25.035966993295514,36.37,100360_9606_705204,20221115_1516_agritech_batch2bfusmalljarwater_5_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,46f47e32-3322-4ad1-9464-9e9773e877f9,recovery
168.0,1.0,12362,99466,29412,52284,221888,20237,133594,68997,192617,87963,140099,68648,12217,80494,5871,1459,60052,29693,104566,252939,178236,21645,352143,8483,29201,262350,42685,49895,303553,37844,410133,242393,2022-11-15T15:19:37.871000-05:00,25.02498969072165,36.3600206185567,100360_9606_705204,20221115_1516_agritech_batch2bfusmalljarwater_5_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,46f47e32-3322-4ad1-9464-9e9773e877f9,recovery
169.0,1.0,12364,99477,29427,52300,221798,20237,133637,69019,192555,87975,140088,68595,12216,80435,5869,1458,60041,29695,104563,252930,178215,21638,352048,8481,29208,262285,42681,49901,303542,37816,410053,242413,2022-11-15T15:19:38.871000-05:00,25.040608875129,36.35,100360_9606_705204,20221115_1516_agritech_batch2bfusmalljarwater_5_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,46f47e32-3322-4ad1-9464-9e9773e877f9,recovery
170.0,1.0,12364,99473,29437,52304,221822,20241,133619,69000,192573,87988,140080,68592,12216,80453,5869,1455,60063,29698,104635,252916,178264,21632,352013,8476,29194,262312,42674,49875,303567,37796,410222,242282,2022-11-15T15:19:39.871000-05:00,25.05,36.34429319371728,100360_9606_705204,20221115_1516_agritech_batch2bfusmalljarwater_5_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,46f47e32-3322-4ad1-9464-9e9773e877f9,recovery
171.0,1.0,12365,99484,29454,52292,221851,20232,133634,68979,192583,88001,140076,68596,12216,80487,5869,1456,60069,29699,104677,253012,178262,21637,352027,8472,29180,262259,42682,49867,303686,37791,410193,242243,2022-11-15T15:19:40.871000-05:00,25.03783505154639,36.32175257731959,100360_9606_705204,20221115_1516_agritech_batch2bfusmalljarwater_5_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,46f47e32-3322-4ad1-9464-9e9773e877f9,recovery
172.0,1.0,12366,99458,29424,52267,221793,20237,133625,69008,192588,87987,140086,68554,12217,80488,5865,1458,60042,29702,104812,253081,178210,21641,352085,8471,29184,262212,42691,49872,303769,37792,410066,242292,2022-11-15T15:19:41.871000-05:00,25.03,36.31639834881321,100360_9606_705204,20221115_1516_agritech_batch2bfusmalljarwater_5_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,46f47e32-3322-4ad1-9464-9e9773e877f9,recovery
173.0,1.0,12364,99457,29426,52257,221749,20242,133479,69035,192633,87987,140060,68513,12216,80515,5864,1460,60062,29714,104776,253007,178194,21636,352060,8468,29180,262182,42697,49850,303591,37784,410228,242310,2022-11-15T15:19:42.871000-05:00,25.05684536082474,36.299865979381444,100360_9606_705204,20221115_1516_agritech_batch2bfusmalljarwater_5_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,46f47e32-3322-4ad1-9464-9e9773e877f9,recovery
174.0,1.0,12365,99449,29407,52238,221776,20242,133459,69021,192656,88016,139923,68489,12215,80511,5865,1457,60069,29704,104595,252886,178178,21633,351897,8462,29195,262276,42699,49835,303395,37785,410315,242326,2022-11-15T15:19:43.871000-05:00,25.07,36.30405572755418,100360_9606_705204,20221115_1516_agritech_batch2bfusmalljarwater_5_1trials,1,IAF-AGRITECH-BATCH2BFUSMALLJARWATER,46f47e32-3322-4ad1-9464-9e9773e877f9,recovery
